ID,Resistance(mO),Voltage,Temperature(?),DateTime,Resistance2,Voltage2,Temperature2,DateTime2
1299,5.77,3.28,0,03-12-2022 11:36,5.78,3.281,0,12-12-2022 16:48
1300,5.85,3.282,0,03-12-2022 11:36,5.83,3.282,0,12-12-2022 16:48
1301,5.77,3.282,0,03-12-2022 11:55,5.94,3.281,0,12-12-2022 16:48
1302,5.71,3.282,0,03-12-2022 11:55,5.81,3.281,0,13-12-2022 09:21
1303,5.96,3.279,0,03-12-2022 11:55,5.78,3.28,0,13-12-2022 09:21
1304,5.63,3.276,0,03-12-2022 11:55,5.6,3.278,0,13-12-2022 09:22
1305,5.83,3.281,0,03-12-2022 11:55,5.69,3.285,0,13-12-2022 09:22
1306,5.88,3.281,0,03-12-2022 11:55,5.88,3.28,0,13-12-2022 09:22
1307,5.77,3.293,0,03-12-2022 11:55,5.92,3.289,0,13-12-2022 09:22
1308,5.84,3.276,0,03-12-2022 11:55,5.82,3.276,0,13-12-2022 09:22
1309,5.81,3.282,0,03-12-2022 11:56,5.83,3.28,0,13-12-2022 09:22
1310,5.74,3.282,0,03-12-2022 11:56,5.85,3.281,0,13-12-2022 09:22
1311,5.77,3.28,0,03-12-2022 11:56,5.78,3.28,0,13-12-2022 09:22
1312,5.76,3.281,0,03-12-2022 11:56,5.83,3.279,0,13-12-2022 09:23
1313,5.9,3.276,0,03-12-2022 11:56,5.84,3.28,0,13-12-2022 09:23
1314,5.89,3.278,0,03-12-2022 11:56,5.9,3.274,0,13-12-2022 09:23
1315,5.73,3.28,0,03-12-2022 11:56,5.9,3.276,0,13-12-2022 09:23
1316,5.82,3.28,0,03-12-2022 11:57,5.75,3.279,0,13-12-2022 09:23
1317,5.97,3.278,0,03-12-2022 11:57,5.85,3.279,0,13-12-2022 09:23
1318,5.74,3.282,0,03-12-2022 11:57,5.75,3.277,0,13-12-2022 09:23
1319,5.82,3.281,0,03-12-2022 11:57,5.79,3.281,0,13-12-2022 09:23
1320,5.85,3.282,0,03-12-2022 11:57,5.83,3.279,0,13-12-2022 09:24
1321,5.73,3.281,0,03-12-2022 12:05,5.9,3.28,0,13-12-2022 09:24
1322,5.8,3.281,0,03-12-2022 12:05,5.86,3.28,0,13-12-2022 10:01
1323,5.79,3.278,0,03-12-2022 12:05,5.85,3.281,0,13-12-2022 10:02
1324,5.69,3.276,0,03-12-2022 12:06,5.7,3.277,0,13-12-2022 10:02
1325,5.76,3.281,0,03-12-2022 12:06,5.81,3.28,0,13-12-2022 10:02
1326,5.65,3.282,0,03-12-2022 12:06,5.85,3.28,0,13-12-2022 10:02
1327,5.85,3.282,0,03-12-2022 12:06,5.74,3.282,0,13-12-2022 10:02
1328,5.84,3.273,0,03-12-2022 12:06,5.88,3.272,0,13-12-2022 10:02
1329,5.66,3.276,0,03-12-2022 12:06,5.62,3.271,0,13-12-2022 10:02
1330,5.84,3.28,0,03-12-2022 12:06,5.74,3.275,0,13-12-2022 10:03
1331,5.67,3.283,0,03-12-2022 12:07,5.85,3.279,0,13-12-2022 10:03
1332,5.77,3.272,0,03-12-2022 12:07,5.77,3.276,0,13-12-2022 10:03
1333,5.84,3.28,0,03-12-2022 12:07,5.81,3.279,0,13-12-2022 10:03
1334,5.94,3.283,0,03-12-2022 12:07,5.94,3.279,0,13-12-2022 10:03
1335,5.81,3.279,0,03-12-2022 12:07,5.97,3.282,0,13-12-2022 10:03
1336,5.98,3.281,0,03-12-2022 12:07,5.83,3.278,0,13-12-2022 10:03
1337,5.85,3.279,0,03-12-2022 12:07,6.04,3.28,0,13-12-2022 10:03
1338,5.69,3.272,0,03-12-2022 12:07,5.86,3.27,0,13-12-2022 10:04
1339,5.76,3.279,0,03-12-2022 12:08,5.77,3.282,0,13-12-2022 10:04
1340,5.72,3.28,0,03-12-2022 12:08,5.75,3.278,0,13-12-2022 10:04
1341,5.84,3.276,0,03-12-2022 12:10,5.77,3.279,0,13-12-2022 10:04
1342,5.68,3.276,0,03-12-2022 12:10,5.6,3.274,0,13-12-2022 10:05
1343,5.78,3.275,0,03-12-2022 12:10,5.75,3.28,0,13-12-2022 10:06
1344,5.86,3.279,0,03-12-2022 12:10,5.84,3.274,0,13-12-2022 10:06
1345,5.79,3.28,0,03-12-2022 12:10,5.93,3.278,0,13-12-2022 10:06
1346,5.75,3.273,0,03-12-2022 12:10,5.9,3.272,0,13-12-2022 10:06
1347,5.73,3.282,0,03-12-2022 12:11,5.79,3.28,0,13-12-2022 10:06
1348,5.79,3.282,0,03-12-2022 12:11,5.79,3.281,0,13-12-2022 10:07
1349,5.82,3.272,0,03-12-2022 12:11,5.82,3.27,0,13-12-2022 10:07
1350,5.7,3.274,0,03-12-2022 12:11,5.84,3.27,0,13-12-2022 10:07
1351,5.77,3.278,0,03-12-2022 12:11,5.76,3.276,0,13-12-2022 10:07
1352,5.7,3.282,0,03-12-2022 12:11,5.87,3.277,0,13-12-2022 10:07
1353,5.89,3.277,0,03-12-2022 12:11,5.79,3.281,0,13-12-2022 10:07
1354,5.7,3.27,0,03-12-2022 12:11,5.7,3.275,0,13-12-2022 10:07
1355,5.74,3.265,0,03-12-2022 12:12,5.78,3.267,0,13-12-2022 10:08
1356,5.8,3.281,0,03-12-2022 12:12,5.84,3.28,0,13-12-2022 10:08
1357,5.66,3.269,0,03-12-2022 12:12,5.85,3.27,0,13-12-2022 10:08
1358,5.79,3.283,0,03-12-2022 12:12,5.77,3.28,0,13-12-2022 10:08
1359,5.68,3.281,0,03-12-2022 12:12,5.65,3.282,0,13-12-2022 10:08
1360,5.74,3.28,0,03-12-2022 12:12,5.7,3.28,0,13-12-2022 10:08
1361,5.84,3.28,0,03-12-2022 12:13,5.87,3.279,0,13-12-2022 10:08
1362,5.79,3.289,0,03-12-2022 12:13,5.91,3.29,0,13-12-2022 10:10
1363,5.8,3.288,0,03-12-2022 12:13,5.86,3.287,0,13-12-2022 10:10
1364,5.77,3.289,0,03-12-2022 12:13,5.87,3.287,0,13-12-2022 10:10
1365,5.95,3.288,0,03-12-2022 12:13,5.85,3.288,0,13-12-2022 10:10
1366,5.83,3.29,0,03-12-2022 12:13,6.01,3.286,0,13-12-2022 10:10
1367,5.72,3.29,0,03-12-2022 12:13,5.91,3.288,0,13-12-2022 10:10
1368,5.73,3.278,0,03-12-2022 12:13,5.85,3.28,0,13-12-2022 10:10
1369,5.61,3.289,0,03-12-2022 12:14,5.6,3.285,0,13-12-2022 10:11
1370,5.69,3.288,0,03-12-2022 12:14,5.7,3.287,0,13-12-2022 10:11
1371,5.64,3.289,0,03-12-2022 12:14,5.77,3.286,0,13-12-2022 10:11
1372,5.75,3.29,0,03-12-2022 12:14,5.62,3.288,0,13-12-2022 10:11
1373,5.74,3.288,0,03-12-2022 12:14,5.75,3.289,0,13-12-2022 10:11
1374,5.73,3.291,0,03-12-2022 12:14,5.76,3.286,0,13-12-2022 10:11
1375,5.76,3.288,0,03-12-2022 12:14,5.79,3.289,0,13-12-2022 10:11
1376,5.92,3.288,0,03-12-2022 12:15,5.83,3.286,0,13-12-2022 10:12
1377,5.59,3.288,0,03-12-2022 12:15,5.6,3.286,0,13-12-2022 10:12
1378,5.8,3.29,0,03-12-2022 12:15,5.67,3.287,0,13-12-2022 10:12
1379,5.63,3.286,0,03-12-2022 12:15,5.6,3.288,0,13-12-2022 10:12
1380,5.62,3.28,0,03-12-2022 12:15,5.73,3.284,0,13-12-2022 10:12
1381,5.69,3.289,0,03-12-2022 12:15,5.72,3.288,0,13-12-2022 10:12
1382,5.76,3.289,0,03-12-2022 12:16,5.77,3.287,0,13-12-2022 10:14
1383,5.77,3.288,0,03-12-2022 12:16,5.86,3.288,0,13-12-2022 10:14
1384,5.73,3.286,0,03-12-2022 12:16,5.81,3.287,0,13-12-2022 10:14
1385,5.87,3.28,0,03-12-2022 12:16,5.72,3.284,0,13-12-2022 10:14
1386,5.83,3.29,0,03-12-2022 12:16,5.81,3.288,0,13-12-2022 10:14
1387,5.72,3.29,0,03-12-2022 12:16,5.87,3.288,0,13-12-2022 10:14
1388,5.83,3.29,0,03-12-2022 12:16,5.78,3.289,0,13-12-2022 10:14
1389,5.76,3.288,0,03-12-2022 12:17,5.88,3.289,0,13-12-2022 10:14
1390,5.75,3.29,0,03-12-2022 12:17,5.83,3.286,0,13-12-2022 10:14
1391,5.77,3.283,0,03-12-2022 12:17,5.77,3.28,0,13-12-2022 10:15
1392,5.77,3.28,0,03-12-2022 12:17,5.85,3.284,0,13-12-2022 10:15
1393,5.76,3.289,0,03-12-2022 12:17,5.74,3.289,0,13-12-2022 10:15
1394,5.81,3.288,0,03-12-2022 12:17,5.85,3.287,0,13-12-2022 10:15
1395,5.85,3.288,0,03-12-2022 12:17,5.88,3.286,0,13-12-2022 10:15
1396,5.9,3.289,0,03-12-2022 12:17,5.95,3.286,0,13-12-2022 10:16
1397,5.63,3.29,0,03-12-2022 12:18,5.6,3.287,0,13-12-2022 10:16
1398,5.76,3.291,0,03-12-2022 12:18,5.73,3.289,0,13-12-2022 10:16
1399,5.88,3.287,0,03-12-2022 12:18,5.8,3.289,0,13-12-2022 10:16
1400,5.84,3.288,0,03-12-2022 12:18,5.91,3.285,0,13-12-2022 10:16
1401,5.56,3.289,0,03-12-2022 13:34,5.6,3.287,0,13-12-2022 10:16
1402,5.55,3.29,0,03-12-2022 13:34,5.64,3.288,0,13-12-2022 10:17
1403,5.67,3.286,0,03-12-2022 13:34,5.59,3.29,0,13-12-2022 10:18
1404,5.75,3.289,0,03-12-2022 13:35,5.72,3.285,0,13-12-2022 10:19
1405,5.9,3.286,0,03-12-2022 13:35,5.8,3.288,0,13-12-2022 10:19
1406,5.69,3.28,0,03-12-2022 13:35,5.6,3.284,0,13-12-2022 10:20
1407,5.8,3.291,0,03-12-2022 13:35,5.75,3.289,0,13-12-2022 10:20
1408,5.83,3.292,0,03-12-2022 13:35,5.92,3.29,0,13-12-2022 10:20
1409,5.82,3.291,0,03-12-2022 13:35,5.94,3.291,0,13-12-2022 10:20
1410,5.68,3.29,0,03-12-2022 13:35,5.84,3.29,0,13-12-2022 10:20
1411,5.73,3.29,0,03-12-2022 13:36,5.67,3.289,0,13-12-2022 10:20
1412,5.73,3.282,0,03-12-2022 13:36,5.75,3.28,0,13-12-2022 10:20
1413,5.81,3.285,0,03-12-2022 13:36,5.78,3.284,0,13-12-2022 10:20
1414,5.83,3.282,0,03-12-2022 13:36,5.84,3.284,0,13-12-2022 10:21
1415,5.84,3.291,0,03-12-2022 13:36,5.82,3.29,0,13-12-2022 10:21
1416,5.9,3.291,0,03-12-2022 13:36,5.83,3.29,0,13-12-2022 10:21
1417,5.87,3.29,0,03-12-2022 13:36,5.86,3.29,0,13-12-2022 10:21
1418,5.74,3.291,0,03-12-2022 13:36,5.9,3.289,0,13-12-2022 10:21
1419,5.74,3.285,0,03-12-2022 13:37,5.76,3.29,0,13-12-2022 10:21
1420,5.7,3.286,0,03-12-2022 13:37,5.79,3.283,0,13-12-2022 10:21
1421,5.7,3.288,0,03-12-2022 13:37,5.7,3.285,0,13-12-2022 10:21
1422,5.9,3.284,0,03-12-2022 13:37,5.72,3.286,0,13-12-2022 10:25
1423,5.75,3.282,0,03-12-2022 13:37,5.7,3.283,0,13-12-2022 10:26
1424,5.7,3.289,0,03-12-2022 13:37,5.74,3.288,0,13-12-2022 10:26
1425,5.82,3.29,0,03-12-2022 13:38,5.8,3.288,0,13-12-2022 10:26
1426,5.8,3.289,0,03-12-2022 13:38,5.85,3.29,0,13-12-2022 10:27
1427,5.6,3.29,0,03-12-2022 13:38,5.8,3.288,0,13-12-2022 10:27
1428,5.66,3.291,0,03-12-2022 13:38,5.64,3.288,0,13-12-2022 10:27
1429,5.8,3.291,0,03-12-2022 13:38,5.93,3.289,0,13-12-2022 10:27
1430,5.9,3.29,0,03-12-2022 13:38,5.84,3.289,0,13-12-2022 10:27
1431,5.69,3.29,0,03-12-2022 13:38,5.7,3.29,0,13-12-2022 10:27
1432,5.62,3.291,0,03-12-2022 13:39,5.74,3.289,0,13-12-2022 10:27
1433,5.74,3.291,0,03-12-2022 13:39,5.62,3.29,0,13-12-2022 10:28
1434,5.96,3.291,0,03-12-2022 13:39,5.76,3.289,0,13-12-2022 10:28
1435,5.66,3.287,0,03-12-2022 13:39,5.6,3.29,0,13-12-2022 10:28
1436,5.67,3.288,0,03-12-2022 13:39,5.7,3.286,0,13-12-2022 10:28
1437,5.7,3.29,0,03-12-2022 13:39,5.7,3.287,0,13-12-2022 10:28
1438,5.83,3.29,0,03-12-2022 13:40,5.71,3.289,0,13-12-2022 10:28
1439,5.73,3.291,0,03-12-2022 13:40,5.81,3.289,0,13-12-2022 10:29
1440,5.87,3.291,0,03-12-2022 13:40,5.76,3.29,0,13-12-2022 10:29
1441,5.84,3.281,0,03-12-2022 13:41,5.86,3.28,0,13-12-2022 10:29
1442,5.75,3.282,0,03-12-2022 13:41,5.89,3.281,0,13-12-2022 10:30
1443,5.77,3.28,0,03-12-2022 13:41,5.74,3.281,0,13-12-2022 10:30
1444,5.8,3.282,0,03-12-2022 13:41,5.83,3.279,0,13-12-2022 10:31
1445,5.72,3.282,0,03-12-2022 13:42,5.85,3.282,0,13-12-2022 10:31
1446,5.9,3.279,0,03-12-2022 13:42,5.72,3.282,0,13-12-2022 10:31
1447,5.79,3.281,0,03-12-2022 13:42,5.95,3.278,0,13-12-2022 10:31
1448,5.69,3.275,0,03-12-2022 13:42,5.8,3.28,0,13-12-2022 10:31
1449,5.72,3.282,0,03-12-2022 13:42,5.73,3.28,0,13-12-2022 10:31
1450,5.88,3.279,0,03-12-2022 13:42,5.73,3.281,0,13-12-2022 10:31
1451,5.77,3.282,0,03-12-2022 13:42,5.9,3.278,0,13-12-2022 10:31
1452,5.66,3.281,0,03-12-2022 13:43,5.72,3.281,0,13-12-2022 10:32
1453,5.85,3.278,0,03-12-2022 13:43,5.67,3.281,0,13-12-2022 10:32
1454,5.69,3.282,0,03-12-2022 13:43,5.7,3.277,0,13-12-2022 10:32
1455,5.73,3.28,0,03-12-2022 13:43,5.71,3.281,0,13-12-2022 10:32
1456,5.76,3.283,0,03-12-2022 13:43,5.7,3.28,0,13-12-2022 10:32
1457,5.76,3.28,0,03-12-2022 13:43,5.96,3.282,0,13-12-2022 10:33
1458,5.67,3.281,0,03-12-2022 13:44,5.75,3.28,0,13-12-2022 10:33
1459,5.72,3.278,0,03-12-2022 13:44,5.82,3.277,0,13-12-2022 10:33
1460,6,3.281,0,03-12-2022 13:44,5.91,3.28,0,13-12-2022 10:33
1461,5.85,3.282,0,03-12-2022 13:44,5.92,3.28,0,13-12-2022 10:34
1462,5.78,3.28,0,03-12-2022 13:44,5.88,3.282,0,13-12-2022 10:36
1463,5.81,3.282,0,03-12-2022 13:44,5.8,3.28,0,13-12-2022 10:37
1464,5.61,3.282,0,03-12-2022 13:45,5.6,3.281,0,13-12-2022 10:37
1465,5.57,3.281,0,03-12-2022 13:45,5.62,3.281,0,13-12-2022 10:37
1466,5.79,3.282,0,03-12-2022 13:45,5.63,3.28,0,13-12-2022 10:37
1467,5.83,3.278,0,03-12-2022 13:45,5.78,3.281,0,13-12-2022 10:37
1468,5.68,3.28,0,03-12-2022 13:45,5.78,3.277,0,13-12-2022 10:37
1469,5.83,3.28,0,03-12-2022 13:45,5.72,3.279,0,13-12-2022 10:38
1470,5.68,3.281,0,03-12-2022 13:45,5.82,3.279,0,13-12-2022 10:38
1471,5.74,3.277,0,03-12-2022 13:46,5.71,3.28,0,13-12-2022 10:38
1472,5.67,3.282,0,03-12-2022 13:46,5.71,3.28,0,13-12-2022 10:38
1473,5.71,3.28,0,03-12-2022 13:46,5.68,3.281,0,13-12-2022 10:38
1474,5.71,3.277,0,03-12-2022 13:46,5.73,3.279,0,13-12-2022 10:38
1475,5.72,3.279,0,03-12-2022 13:46,5.72,3.276,0,13-12-2022 10:38
1476,5.76,3.281,0,03-12-2022 13:46,5.78,3.278,0,13-12-2022 10:39
1477,5.77,3.281,0,03-12-2022 13:46,5.76,3.28,0,13-12-2022 10:39
1478,5.52,3.28,0,03-12-2022 13:46,5.55,3.28,0,13-12-2022 10:39
1479,5.5,3.281,0,03-12-2022 13:47,5.5,3.279,0,13-12-2022 10:39
1480,5.76,3.28,0,03-12-2022 13:47,5.77,3.28,0,13-12-2022 10:39
1481,5.76,3.28,0,03-12-2022 13:47,5.75,3.28,0,13-12-2022 10:39
1482,5.92,3.282,0,03-12-2022 13:47,5.79,3.28,0,13-12-2022 10:41
1483,5.7,3.282,0,03-12-2022 13:47,5.7,3.281,0,13-12-2022 10:41
1484,5.77,3.278,0,03-12-2022 13:48,5.72,3.281,0,13-12-2022 10:41
1485,5.85,3.28,0,03-12-2022 13:48,5.72,3.277,0,13-12-2022 10:41
1486,5.75,3.282,0,03-12-2022 13:48,5.85,3.279,0,13-12-2022 10:41
1487,5.65,3.282,0,03-12-2022 13:48,5.72,3.281,0,13-12-2022 10:42
1488,5.8,3.281,0,03-12-2022 13:48,5.7,3.282,0,13-12-2022 10:42
1489,5.65,3.281,0,03-12-2022 13:48,5.76,3.281,0,13-12-2022 10:42
1490,5.67,3.278,0,03-12-2022 13:49,5.65,3.28,0,13-12-2022 10:42
1491,5.66,3.278,0,03-12-2022 13:49,5.73,3.277,0,13-12-2022 10:42
1492,5.75,3.281,0,03-12-2022 13:49,5.71,3.277,0,13-12-2022 10:42
1493,5.84,3.282,0,03-12-2022 13:49,5.72,3.28,0,13-12-2022 10:42
1494,5.61,3.281,0,03-12-2022 13:49,5.79,3.281,0,13-12-2022 10:43
1495,5.69,3.278,0,03-12-2022 13:49,5.59,3.281,0,13-12-2022 10:43
1496,5.73,3.28,0,03-12-2022 13:50,5.7,3.277,0,13-12-2022 10:43
1497,5.7,3.282,0,03-12-2022 13:50,5.67,3.28,0,13-12-2022 10:43
1498,5.74,3.281,0,03-12-2022 13:50,5.72,3.281,0,13-12-2022 10:43
1499,5.69,3.281,0,03-12-2022 13:50,5.74,3.28,0,13-12-2022 10:43
1500,5.66,3.281,0,03-12-2022 13:50,5.71,3.28,0,13-12-2022 10:44
1501,5.9,3.279,0,03-12-2022 13:52,5.72,3.281,0,13-12-2022 10:44
1502,5.78,3.282,0,03-12-2022 13:52,5.98,3.28,0,13-12-2022 11:00
1503,5.71,3.28,0,03-12-2022 13:52,5.8,3.281,0,13-12-2022 11:00
1504,5.76,3.278,0,03-12-2022 13:52,5.72,3.276,0,13-12-2022 11:01
1505,5.87,3.275,0,03-12-2022 13:53,5.78,3.277,0,13-12-2022 11:01
1506,5.76,3.283,0,03-12-2022 13:53,5.85,3.28,0,13-12-2022 11:01
1507,5.7,3.28,0,03-12-2022 13:53,5.84,3.282,0,13-12-2022 11:01
1508,5.87,3.282,0,03-12-2022 13:53,5.8,3.278,0,13-12-2022 11:01
1509,5.74,3.283,0,03-12-2022 13:53,5.75,3.28,0,13-12-2022 11:01
1510,5.89,3.282,0,03-12-2022 13:54,5.76,3.282,0,13-12-2022 11:01
1511,5.76,3.283,0,03-12-2022 13:54,5.9,3.281,0,13-12-2022 11:02
1512,5.78,3.283,0,03-12-2022 13:54,5.79,3.282,0,13-12-2022 11:02
1513,5.91,3.284,0,03-12-2022 13:54,6.05,3.282,0,13-12-2022 11:02
1514,5.69,3.282,0,03-12-2022 13:55,5.6,3.283,0,13-12-2022 11:02
1515,5.81,3.281,0,03-12-2022 13:55,5.67,3.28,0,13-12-2022 11:02
1516,5.7,3.273,0,03-12-2022 13:55,5.8,3.275,0,13-12-2022 11:02
1517,5.78,3.282,0,03-12-2022 13:55,5.69,3.282,0,13-12-2022 11:02
1518,5.68,3.282,0,03-12-2022 13:55,5.82,3.281,0,13-12-2022 11:02
1519,5.69,3.281,0,03-12-2022 13:55,5.7,3.28,0,13-12-2022 11:03
1520,5.89,3.28,0,03-12-2022 13:55,5.74,3.28,0,13-12-2022 11:03
1521,5.65,3.28,0,03-12-2022 13:56,5.66,3.279,0,13-12-2022 11:03
1522,5.82,3.282,0,03-12-2022 13:56,5.68,3.279,0,13-12-2022 11:04
1523,5.79,3.282,0,03-12-2022 13:56,5.83,3.281,0,13-12-2022 11:05
1524,5.93,3.282,0,03-12-2022 13:56,5.93,3.281,0,13-12-2022 11:05
1525,5.84,3.283,0,03-12-2022 13:56,5.85,3.282,0,13-12-2022 11:05
1526,5.83,3.283,0,03-12-2022 13:56,5.84,3.282,0,13-12-2022 11:05
1527,5.72,3.281,0,03-12-2022 13:57,5.71,3.279,0,13-12-2022 11:05
1528,5.77,3.282,0,03-12-2022 13:57,5.79,3.281,0,13-12-2022 11:05
1529,5.75,3.276,0,03-12-2022 13:57,5.84,3.275,0,13-12-2022 11:05
1530,5.83,3.278,0,03-12-2022 13:57,5.86,3.276,0,13-12-2022 11:05
1531,5.69,3.282,0,03-12-2022 13:57,5.74,3.282,0,13-12-2022 11:06
1532,5.77,3.28,0,03-12-2022 13:57,5.82,3.279,0,13-12-2022 11:06
1533,5.85,3.282,0,03-12-2022 13:58,5.84,3.282,0,13-12-2022 11:06
1534,6.03,3.281,0,03-12-2022 13:58,6.08,3.28,0,13-12-2022 11:06
1535,5.97,3.279,0,03-12-2022 13:58,5.96,3.278,0,13-12-2022 11:06
1536,5.71,3.271,0,03-12-2022 13:58,5.77,3.268,0,13-12-2022 11:06
1537,5.9,3.277,0,03-12-2022 13:58,5.88,3.276,0,13-12-2022 11:06
1538,5.85,3.283,0,03-12-2022 13:58,5.86,3.282,0,13-12-2022 11:07
1539,6,3.283,0,03-12-2022 13:58,6.02,3.282,0,13-12-2022 11:07
1540,5.77,3.28,0,03-12-2022 13:59,5.77,3.279,0,13-12-2022 11:07
1541,5.94,3.282,0,03-12-2022 13:59,5.94,3.281,0,13-12-2022 11:07
1542,5.88,3.283,0,03-12-2022 13:59,5.94,3.282,0,13-12-2022 11:08
1543,5.84,3.282,0,03-12-2022 13:59,5.85,3.281,0,13-12-2022 11:08
1544,5.7,3.275,0,03-12-2022 13:59,5.79,3.273,0,13-12-2022 11:08
1545,5.8,3.283,0,03-12-2022 13:59,5.86,3.282,0,13-12-2022 11:09
1546,6.07,3.281,0,03-12-2022 14:00,6.07,3.28,0,13-12-2022 11:09
1547,5.94,3.282,0,03-12-2022 14:00,5.96,3.281,0,13-12-2022 11:09
1548,5.89,3.281,0,03-12-2022 14:00,5.91,3.28,0,13-12-2022 11:09
1549,5.8,3.281,0,03-12-2022 14:00,5.82,3.28,0,13-12-2022 11:09
1550,5.83,3.282,0,03-12-2022 14:00,5.89,3.281,0,13-12-2022 11:09
1551,5.71,3.28,0,03-12-2022 14:00,5.86,3.279,0,13-12-2022 11:09
1552,5.76,3.279,0,03-12-2022 14:00,5.79,3.277,0,13-12-2022 11:10
1553,5.79,3.28,0,03-12-2022 14:01,5.81,3.279,0,13-12-2022 11:10
1554,5.77,3.282,0,03-12-2022 14:01,5.77,3.281,0,13-12-2022 11:10
1555,5.75,3.28,0,03-12-2022 14:01,5.8,3.278,0,13-12-2022 11:10
1556,5.84,3.28,0,03-12-2022 14:01,5.82,3.279,0,13-12-2022 11:10
1557,5.72,3.28,0,03-12-2022 14:01,5.8,3.279,0,13-12-2022 11:10
1558,5.6,3.283,0,03-12-2022 14:02,5.63,3.282,0,13-12-2022 11:10
1559,5.78,3.281,0,03-12-2022 14:02,5.79,3.28,0,13-12-2022 11:10
1560,5.88,3.278,0,03-12-2022 14:02,5.86,3.276,0,13-12-2022 11:11
1561,5.88,3.275,0,03-12-2022 14:02,5.94,3.273,0,13-12-2022 11:11
1562,5.72,3.276,0,03-12-2022 14:02,5.78,3.275,0,13-12-2022 11:12
1563,5.87,3.283,0,03-12-2022 14:03,5.96,3.282,0,13-12-2022 11:12
1564,5.97,3.282,0,03-12-2022 14:03,6.02,3.282,0,13-12-2022 11:12
1565,5.92,3.265,0,03-12-2022 14:03,5.86,3.263,0,13-12-2022 11:12
1566,5.74,3.283,0,03-12-2022 14:03,5.72,3.282,0,13-12-2022 11:13
1567,5.76,3.279,0,03-12-2022 14:03,5.85,3.278,0,13-12-2022 11:13
1568,5.76,3.272,0,03-12-2022 14:03,5.77,3.269,0,13-12-2022 11:13
1569,5.76,3.281,0,03-12-2022 14:03,5.78,3.281,0,13-12-2022 11:13
1570,5.71,3.282,0,03-12-2022 14:04,5.78,3.282,0,13-12-2022 11:13
1571,5.72,3.283,0,03-12-2022 14:04,5.71,3.282,0,13-12-2022 11:13
1572,5.93,3.278,0,03-12-2022 14:04,5.94,3.277,0,13-12-2022 11:13
1573,5.89,3.282,0,03-12-2022 14:04,5.9,3.282,0,13-12-2022 11:13
1574,5.81,3.282,0,03-12-2022 14:04,5.88,3.281,0,13-12-2022 11:14
1575,5.76,3.283,0,03-12-2022 14:04,5.79,3.282,0,13-12-2022 11:14
1576,5.82,3.282,0,03-12-2022 14:04,5.87,3.282,0,13-12-2022 11:14
1577,5.77,3.282,0,03-12-2022 14:05,5.73,3.281,0,13-12-2022 11:14
1578,5.87,3.281,0,03-12-2022 14:05,5.87,3.28,0,13-12-2022 11:14
1579,5.96,3.283,0,03-12-2022 14:05,5.95,3.282,0,13-12-2022 11:14
1580,5.78,3.282,0,03-12-2022 14:05,5.79,3.282,0,13-12-2022 11:14
1581,5.99,3.282,0,03-12-2022 14:05,5.94,3.281,0,13-12-2022 11:14
1582,5.79,3.281,0,03-12-2022 14:06,5.86,3.28,0,13-12-2022 11:16
1583,5.64,3.281,0,03-12-2022 14:06,5.69,3.28,0,13-12-2022 11:16
1584,5.62,3.28,0,03-12-2022 14:06,5.71,3.279,0,13-12-2022 11:16
1585,5.69,3.281,0,03-12-2022 14:06,5.79,3.281,0,13-12-2022 11:16
1586,5.63,3.278,0,03-12-2022 14:06,5.69,3.276,0,13-12-2022 11:16
1587,5.96,3.282,0,03-12-2022 14:06,5.95,3.281,0,13-12-2022 11:16
1588,5.75,3.278,0,03-12-2022 14:06,5.8,3.276,0,13-12-2022 11:17
1589,5.74,3.279,0,03-12-2022 14:07,5.83,3.278,0,13-12-2022 11:17
1590,5.69,3.28,0,03-12-2022 14:07,5.71,3.279,0,13-12-2022 11:17
1591,5.69,3.279,0,03-12-2022 14:07,5.79,3.278,0,13-12-2022 11:17
1592,5.73,3.277,0,03-12-2022 14:07,5.81,3.276,0,13-12-2022 11:17
1593,5.63,3.281,0,03-12-2022 14:07,5.67,3.281,0,13-12-2022 11:17
1594,5.98,3.278,0,03-12-2022 14:07,6,3.277,0,13-12-2022 11:17
1595,5.78,3.282,0,03-12-2022 14:07,5.81,3.282,0,13-12-2022 11:17
1596,5.75,3.281,0,03-12-2022 14:08,5.8,3.28,0,13-12-2022 11:18
1597,5.7,3.28,0,03-12-2022 14:08,5.75,3.279,0,13-12-2022 11:18
1598,5.84,3.282,0,03-12-2022 14:08,5.86,3.281,0,13-12-2022 11:18
1599,5.73,3.277,0,03-12-2022 14:08,5.77,3.275,0,13-12-2022 11:18
1600,5.63,3.273,0,03-12-2022 14:08,5.62,3.272,0,13-12-2022 11:18
1601,5.68,3.281,0,03-12-2022 14:08,5.8,3.28,0,13-12-2022 11:18
1602,5.69,3.281,0,03-12-2022 14:12,5.72,3.281,0,13-12-2022 11:25
1603,5.64,3.282,0,03-12-2022 14:12,5.68,3.281,0,13-12-2022 11:25
1604,5.69,3.28,0,03-12-2022 14:12,5.66,3.279,0,13-12-2022 11:25
1605,5.82,3.281,0,03-12-2022 14:12,5.77,3.28,0,13-12-2022 11:25
1606,5.69,3.281,0,03-12-2022 14:13,5.77,3.28,0,13-12-2022 11:25
1607,5.8,3.28,0,03-12-2022 14:13,5.83,3.28,0,13-12-2022 11:25
1608,5.68,3.272,0,03-12-2022 14:13,5.7,3.271,0,13-12-2022 11:26
